"","overall_imd_score","Data_Zone"
"1662",33.8392754228698,"S01008167"
"1663",31.0261692398281,"S01008168"
"1664",23.5664612394642,"S01008169"
"1665",8.20638074358049,"S01008170"
"1666",29.0446196840537,"S01008171"
"1667",16.341693484684,"S01008172"
"1668",10.2377161976712,"S01008173"
"1669",15.94573917254,"S01008174"
"1670",26.9228778724162,"S01008175"
"1671",12.9900727347675,"S01008176"
"1672",22.7874906757882,"S01008177"
"1673",10.8515950335195,"S01008178"
"1674",4.67052283869215,"S01008179"
"1675",4.6206745302413,"S01008180"
"1676",4.62193364843081,"S01008181"
"1677",20.6168763987061,"S01008182"
"1678",15.7212974306928,"S01008183"
"1679",22.2531280224602,"S01008184"
"1680",30.051698250216,"S01008185"
"1681",21.032333492033,"S01008186"
"1682",39.432938753518,"S01008187"
"1683",32.4194067805051,"S01008188"
"1684",16.315200305472,"S01008189"
"1685",33.4040564025105,"S01008190"
"1686",24.0282382879052,"S01008191"
"1687",30.5820590024211,"S01008192"
"1688",13.2007718683418,"S01008193"
"1689",21.0842980690823,"S01008194"
"1690",31.9358658362386,"S01008195"
"1691",33.2079444255103,"S01008196"
"1692",7.72073875470156,"S01008197"
"1693",26.3848301942965,"S01008198"
"1694",38.2846541179805,"S01008199"
"1695",37.004513849741,"S01008200"
"1696",31.8373369233449,"S01008201"
"1697",16.8683563093593,"S01008202"
"1698",46.0160695929406,"S01008203"
"1699",24.5494443049919,"S01008204"
"1700",25.4898327045443,"S01008205"
"1701",26.9660779295052,"S01008206"
"1702",31.643328298097,"S01008207"
"1703",12.345552420072,"S01008208"
"1704",7.47524343651513,"S01008209"
"1705",19.4240834179527,"S01008210"
"1706",19.2812984519893,"S01008211"
"1707",7.39683743915986,"S01008212"
"1708",6.61027671510286,"S01008213"
"1709",25.2563587377376,"S01008214"
"1710",14.9724362212168,"S01008215"
"1711",6.96605394391196,"S01008216"
"1712",7.36386143355917,"S01008217"
"1713",9.15986671040938,"S01008218"
"1714",21.835535019032,"S01008219"
"1715",37.6470623172784,"S01008220"
"1716",46.5632605826192,"S01008221"
"1717",30.2981587040496,"S01008222"
"1718",31.4433557745572,"S01008223"
"1719",8.77076318321644,"S01008224"
"1720",14.5086372143679,"S01008225"
"1721",37.1097716585373,"S01008226"
"1722",29.2018488095649,"S01008227"
"1723",10.0485700081663,"S01008228"
"1724",26.742900800676,"S01008229"
"1725",8.37017097204999,"S01008230"
"1726",5.89766320795694,"S01008231"
"1727",14.6679852421483,"S01008232"
"1728",8.9863641452524,"S01008233"
"1729",22.1244544718994,"S01008234"
"1730",21.7714790233756,"S01008235"
"1731",16.561324481248,"S01008236"
"1732",23.1611612645341,"S01008237"
"1733",22.6094683418872,"S01008238"
"1734",21.9450330368838,"S01008239"
"1735",5.00401580477784,"S01008240"
"1736",4.01451346622698,"S01008241"
"1737",14.0369113276186,"S01008242"
"1738",8.15689051832233,"S01008243"
"1739",8.40085155681084,"S01008244"
"1740",9.39379758980619,"S01008245"
"1741",8.91672277248588,"S01008246"
"1742",13.105724816188,"S01008247"
"1743",14.7652175668355,"S01008248"
"1744",15.0420754035139,"S01008249"
"1745",9.81411780462141,"S01008250"
"1746",3.94823122427021,"S01008251"
"1747",5.095900075671,"S01008252"
"1748",16.0298185906675,"S01008253"
"1749",19.2783784369158,"S01008254"
"1750",16.3666665164798,"S01008255"
"1751",30.8526198684649,"S01008256"
"1752",19.7932915280576,"S01008257"
"1753",9.38002758134213,"S01008258"
"1754",15.8400951410915,"S01008259"
"1755",25.1354701699264,"S01008260"
"1756",28.0828381688942,"S01008261"
"1757",14.4096586067204,"S01008262"
"1758",9.17465563370312,"S01008263"
"1759",13.3315389144939,"S01008264"
"1760",6.02109937198095,"S01008265"
"1761",5.20984932571445,"S01008266"
"1762",10.1964796466007,"S01008267"
"1763",4.30809697919859,"S01008268"
"1764",4.78645137321757,"S01008269"
"1765",2.46137226086469,"S01008270"
"1766",18.0149428402589,"S01008271"
"1767",9.90255726349809,"S01008272"
"1768",4.71215935624613,"S01008273"
"1769",15.2241684551228,"S01008274"
"1770",9.90207982781389,"S01008275"
"1771",5.13465595577574,"S01008276"
"1772",12.7769127622406,"S01008277"
"1773",6.88116348950735,"S01008278"
"1774",10.3258929523812,"S01008279"
"1775",9.7541023743005,"S01008280"
"1776",13.7717534714101,"S01008281"
"1777",13.3479373071491,"S01008282"
"1778",8.5290424395167,"S01008283"
"1779",14.215812556902,"S01008284"
"1780",20.9340672123405,"S01008285"
"1781",15.5056048521436,"S01008286"
"1782",13.5106778124661,"S01008287"
"1783",14.2568684460417,"S01008288"
"1784",24.0596934197049,"S01008289"
"1785",15.6472193238667,"S01008290"
"1786",6.77892406781852,"S01008291"
"1787",20.8145096607757,"S01008292"
"1788",4.07317223954504,"S01008293"
"1789",5.2114596159357,"S01008294"
"1790",6.5186163700374,"S01008295"
"1791",24.8252308443854,"S01008296"
"1792",9.23387918666409,"S01008297"
"1793",12.1630490286477,"S01008298"
"1794",33.6309859389195,"S01008299"
"1795",23.5483977851878,"S01008300"
"1796",8.13394249731729,"S01008301"
"1797",6.54716870539577,"S01008302"
"1798",17.3503134137681,"S01008303"
"1799",15.8846139384541,"S01008304"
"1800",6.98207977312024,"S01008305"
"1801",6.22060694555409,"S01008306"
"1802",9.00172363003934,"S01008307"
"1803",5.48948992914646,"S01008308"
"1804",36.6159452021464,"S01008309"
"1805",19.0733793395548,"S01008310"
"1806",21.0306056342835,"S01008311"
"1807",9.33750243288309,"S01008312"
"1808",44.9548972891672,"S01008313"
"1809",40.4452307163604,"S01008314"
"1810",50.4431618189237,"S01008315"
"1811",63.1172144141788,"S01008316"
"1812",32.4661251519223,"S01008317"
"1813",10.1831144637326,"S01008318"
"1814",23.2530484647749,"S01008319"
"1815",18.0006458046267,"S01008320"
"1816",3.49754582833864,"S01008321"
"1817",25.6753355700641,"S01008322"
"1818",37.814503584811,"S01008323"
"1819",22.9384428885087,"S01008324"
"1820",23.5925553831777,"S01008325"
"1821",34.1846663315963,"S01008326"
"1822",20.5439882565498,"S01008327"
"1823",10.6612671678754,"S01008328"
"1824",3.46854641009553,"S01008329"
"1825",6.69096053190627,"S01008330"
"1826",7.73575158596392,"S01008331"
"1827",8.16236009695183,"S01008332"
"1828",8.19728363472068,"S01008333"
"1829",5.53283307398115,"S01008334"
"1830",19.2897836231896,"S01008335"
"1831",21.6913819819912,"S01008336"
"1832",11.3017720960231,"S01008337"
"1833",5.17258750085071,"S01008338"
"1834",4.3308499934085,"S01008339"
"1835",6.67416203144672,"S01008340"
"1836",3.60442444492864,"S01008341"
"1837",17.5230963283129,"S01008342"
"1838",1.571396315375,"S01008343"
"1839",2.7178590660201,"S01008344"
"1840",2.39577710663585,"S01008345"
"1841",2.32880906597953,"S01008346"
"1842",5.31617108213906,"S01008347"
"1843",6.1859918298958,"S01008348"
"1844",4.61067488441689,"S01008349"
"1845",3.24189177331885,"S01008350"
"1846",4.44626718243985,"S01008351"
"1847",3.04283530534499,"S01008352"
"1848",3.21329794792768,"S01008353"
"1849",12.7466880446985,"S01008354"
"1850",17.1295075757178,"S01008355"
"1851",9.44321208669574,"S01008356"
"1852",8.23796565963928,"S01008357"
"1853",20.873485004712,"S01008358"
"1854",7.07058864063619,"S01008359"
"1855",5.27481192315346,"S01008360"
"1856",8.5798212295277,"S01008361"
"1857",5.28908126505799,"S01008362"
"1858",5.84236517601032,"S01008363"
"1859",5.12536872979643,"S01008364"
"1860",4.05264361325894,"S01008365"
"1861",13.2707821276611,"S01008366"
"1862",23.9370706580887,"S01008367"
"1863",7.21766156921184,"S01008368"
"1864",11.8164907241462,"S01008369"
"1865",7.72134925216782,"S01008370"
"1866",2.94083284121861,"S01008371"
"1867",4.97682948598498,"S01008372"
"1868",1.7795873104496,"S01008373"
"1869",2.53401854378681,"S01008374"
"1870",1.60930762892315,"S01008375"
"1871",3.36072684951858,"S01008376"
"1872",2.1358129845091,"S01008377"
"1873",3.35802981085681,"S01008378"
"1874",3.8846427756106,"S01008379"
"1875",2.49280968020385,"S01008380"
"1876",2.85800039065258,"S01008381"
"1877",3.40594319844018,"S01008382"
"1878",3.72436291354852,"S01008383"
"1879",7.64383959205954,"S01008384"
"1880",3.47538762309241,"S01008385"
"1881",5.63686060082061,"S01008386"
"1882",3.79904468016708,"S01008387"
"1883",8.4906012745449,"S01008388"
"1884",6.20046061490075,"S01008389"
"1885",2.38396178442914,"S01008390"
"1886",4.16819096890149,"S01008391"
"1887",4.36511799872568,"S01008392"
"1888",3.65910786645866,"S01008393"
"1889",1.40046255772347,"S01008394"
"1890",6.03723348878597,"S01008395"
"1891",5.78364845262388,"S01008396"
"1892",2.76487253851069,"S01008397"
"1893",6.38109409265816,"S01008398"
"1894",4.58450277931679,"S01008399"
"1895",3.637071134578,"S01008400"
"1896",5.94799921513014,"S01008401"
"1897",3.64852695145539,"S01008402"
"1898",2.7016247285366,"S01008403"
"1899",3.82531377733244,"S01008404"
"1900",1.85056776480353,"S01008405"
"1901",11.6153770822443,"S01008406"
"1902",14.4693159486367,"S01008407"
"1903",3.33749473169792,"S01008408"
"1904",17.3674794331849,"S01008409"
"1905",9.36931650155136,"S01008410"
"1906",6.93422150246941,"S01008411"
"1907",8.15554902289164,"S01008412"
"1908",15.4877826525332,"S01008413"
"1909",6.19238777635084,"S01008414"
"1910",11.8085645950198,"S01008415"
"1911",28.6497107878127,"S01008416"
"1912",8.06637206465371,"S01008417"
"1913",5.91888181471661,"S01008418"
"1914",9.3668687336886,"S01008419"
"1915",4.80924270804883,"S01008420"
"1916",17.0435511750814,"S01008421"
"1917",2.37376757241399,"S01008422"
"1918",5.16198239093981,"S01008423"
"1919",5.53364842016607,"S01008424"
"1920",4.58183924379503,"S01008425"
"1921",14.0322459295407,"S01008426"
"1922",4.95973713109163,"S01008427"
"1923",13.2264170685972,"S01008428"
"1924",3.2851635264238,"S01008429"
"1925",8.38602365362678,"S01008430"
"1926",7.31909735723563,"S01008431"
"1927",5.62476965790401,"S01008432"
"1928",4.98095301649043,"S01008433"
"1929",6.1082381271215,"S01008434"
"1930",4.30277957570812,"S01008435"
"1931",5.29617352787666,"S01008436"
"1932",8.90215269504143,"S01008437"
"1933",7.46361663893765,"S01008438"
"1934",2.73521687782469,"S01008439"
"1935",4.8971579539253,"S01008440"
"1936",3.04670686156231,"S01008441"
"1937",3.68177827097942,"S01008442"
"1938",4.92420239006283,"S01008443"
"1939",5.33393332374374,"S01008444"
"1940",8.97212828130779,"S01008445"
"1941",2.42286550513705,"S01008446"
"1942",3.60637009534687,"S01008447"
"1943",5.47319767450904,"S01008448"
"1944",35.9621561046178,"S01008449"
"1945",32.6574688624964,"S01008450"
"1946",57.9601155762545,"S01008451"
"1947",52.0234646506953,"S01008452"
"1948",17.7154524847561,"S01008453"
"1949",40.3648460107962,"S01008454"
"1950",39.959191060338,"S01008455"
"1951",58.773450108903,"S01008456"
"1952",38.4136068221822,"S01008457"
"1953",18.814121312077,"S01008458"
"1954",53.0159637305037,"S01008459"
"1955",61.6247332731638,"S01008460"
"1956",57.592388665928,"S01008461"
"1957",60.7378985100161,"S01008462"
"1958",57.292512150003,"S01008463"
"1959",12.9133176067502,"S01008464"
"1960",15.3242381432566,"S01008465"
"1961",15.850619762395,"S01008466"
"1962",15.6059282928204,"S01008467"
"1963",22.3951322115641,"S01008468"
"1964",15.0037231725295,"S01008469"
"1965",36.4171656676361,"S01008470"
"1966",43.7434523238024,"S01008471"
"1967",28.3302248146258,"S01008472"
"1968",40.5581164301216,"S01008473"
"1969",42.672760991003,"S01008474"
"1970",26.7099984708383,"S01008475"
"1971",25.9429471198792,"S01008476"
"1972",30.2052624989853,"S01008477"
"1973",32.7228585601633,"S01008478"
"1974",28.276538076971,"S01008479"
"1975",25.5198763980568,"S01008480"
"1976",22.5733280393367,"S01008481"
"1977",23.9381480238295,"S01008482"
"1978",32.7220701831357,"S01008483"
"1979",15.0840144701856,"S01008484"
"1980",7.43995756023744,"S01008485"
"1981",19.6274564042482,"S01008486"
"1982",7.70869498363838,"S01008487"
"1983",13.6944885800808,"S01008488"
"1984",20.7851570768994,"S01008489"
"1985",14.6956059602432,"S01008490"
"1986",14.1557753336016,"S01008491"
"1987",18.5722814761773,"S01008492"
"1988",22.4779994577054,"S01008493"
"1989",30.5620694929948,"S01008494"
"1990",20.7556940794809,"S01008495"
"1991",12.6543004291243,"S01008496"
"1992",10.223054442148,"S01008497"
"1993",21.8724131307776,"S01008498"
"1994",13.4592962891613,"S01008499"
"1995",38.5608911088101,"S01008500"
"1996",6.79938382837108,"S01008501"
"1997",5.68525593812021,"S01008502"
"1998",4.64997084153089,"S01008503"
"1999",3.35617294427502,"S01008504"
"2000",1.67909438907091,"S01008505"
"2001",4.32288286564948,"S01008506"
"2002",4.916767491757,"S01008507"
"2003",2.31579968952045,"S01008508"
"2004",4.0545260118263,"S01008509"
"2005",4.36507449834134,"S01008510"
"2006",4.33697206397904,"S01008511"
"2007",2.55533343473955,"S01008512"
"2008",2.80038276218462,"S01008513"
"2009",7.8882155037336,"S01008514"
"2010",2.94233372855354,"S01008515"
"2011",10.8951794058852,"S01008516"
"2012",3.44448914116038,"S01008517"
"2013",1.92729184988897,"S01008518"
"2014",2.69764533118819,"S01008519"
"2015",3.25198376717303,"S01008520"
"2016",3.73202589025117,"S01008521"
"2017",4.34646537351637,"S01008522"
"2018",5.10353626004236,"S01008523"
"2019",37.914312852498,"S01008524"
"2020",30.4085929932953,"S01008525"
"2021",17.9922057972041,"S01008526"
"2022",9.78280851568751,"S01008527"
"2023",12.4417106512945,"S01008528"
"2024",16.2491874256743,"S01008529"
"2025",48.3508111093206,"S01008530"
"2026",29.5458347167566,"S01008531"
"2027",22.796673103913,"S01008532"
"2028",14.3764345782614,"S01008533"
"2029",5.07990129459303,"S01008534"
"2030",4.54055555752461,"S01008535"
"2031",3.79698324959885,"S01008536"
"2032",3.50265298920554,"S01008537"
"2033",2.97363023187004,"S01008538"
"2034",4.63281414656611,"S01008539"
"2035",3.6372721878539,"S01008540"
"2036",4.2814182812645,"S01008541"
"2037",4.34100630265942,"S01008542"
"2038",4.78467829222908,"S01008543"
"2039",5.88341607575134,"S01008544"
"2040",3.90704599762226,"S01008545"
"2041",4.56207521629066,"S01008546"
"2042",9.76326060069926,"S01008547"
"2043",11.1089289726461,"S01008548"
"2044",12.281805954847,"S01008549"
"2045",7.59362143455249,"S01008550"
"2046",11.4485651635454,"S01008551"
"2047",8.37064782611249,"S01008552"
"2048",19.3031068081202,"S01008553"
"2049",42.0529131797421,"S01008554"
"2050",41.7294505006577,"S01008555"
"2051",31.3514338325288,"S01008556"
"2052",37.1561192496397,"S01008557"
"2053",36.2457662338039,"S01008558"
"2054",23.3105276868329,"S01008559"
"2055",30.3972622061917,"S01008560"
"2056",19.048161903293,"S01008561"
"2057",50.2006169370552,"S01008562"
"2058",34.5940445195074,"S01008563"
"2059",22.2507618843976,"S01008564"
"2060",38.8629133674457,"S01008565"
"2061",33.3990380495769,"S01008566"
"2062",27.0371901255054,"S01008567"
"2063",13.6436906247792,"S01008568"
"2064",80.2584836753425,"S01008569"
"2065",44.2892598206096,"S01008570"
"2066",26.2731210322793,"S01008571"
"2067",18.1751445241161,"S01008572"
"2068",7.46906510526725,"S01008573"
"2069",6.77114476960757,"S01008574"
"2070",3.72955167442546,"S01008575"
"2071",5.97937541078461,"S01008576"
"2072",10.434755683525,"S01008577"
"2073",3.43405581105605,"S01008578"
"2074",10.7871142638942,"S01008579"
"2075",10.0113334668205,"S01008580"
"2076",33.2640155102235,"S01008581"
"2077",27.5569175581393,"S01008582"
"2078",23.2517198078943,"S01008583"
"2079",21.2542753003723,"S01008584"
"2080",31.14287841731,"S01008585"
"2081",24.4450582523721,"S01008586"
"2082",7.84530422954761,"S01008587"
"2083",3.46309614010527,"S01008588"
"2084",7.87449518495327,"S01008589"
"2085",4.48923897653742,"S01008590"
"2086",6.40568585257954,"S01008591"
"2087",11.9324131026515,"S01008592"
"2088",4.35572433631999,"S01008593"
"2089",6.24949022209991,"S01008594"
"2090",34.4314099271134,"S01008595"
"2091",21.9022177434476,"S01008596"
"2092",4.94145809747163,"S01008597"
"2093",7.6030411513701,"S01008598"
"2094",4.85903954780692,"S01008599"
"2095",6.44000964456435,"S01008600"
"2096",4.34190399256563,"S01008601"
"2097",8.51036719969134,"S01008602"
"2098",8.83963925197257,"S01008603"
"2099",5.22483695585875,"S01008604"
"2100",3.65012546670126,"S01008605"
"2101",4.17217985207702,"S01008606"
"2102",4.03920642067266,"S01008607"
"2103",2.95901730052692,"S01008608"
"2104",4.68910767365512,"S01008609"
"2105",4.07885163553309,"S01008610"
"2106",3.15093164859562,"S01008611"
"2107",5.90319609755632,"S01008612"
"2108",4.26055505219819,"S01008613"
"2109",6.55770213914537,"S01008614"
"2110",2.93033865864958,"S01008615"
"2111",2.9046464234832,"S01008616"
"2112",1.92510307606441,"S01008617"
"2113",2.27716412072771,"S01008618"
"2114",4.23883732269562,"S01008619"
"2115",2.17513868965331,"S01008620"
"2116",1.71491876927894,"S01008621"
"2117",1.21110975880985,"S01008622"
"2118",2.7454023549042,"S01008623"
"2119",4.87269103765808,"S01008624"
"2120",7.30449294760525,"S01008625"
"2121",1.40111907289125,"S01008626"
"2122",2.1587336491817,"S01008627"
"2123",5.78873725624059,"S01008628"
"2124",3.73203047570707,"S01008629"
"2125",3.77569930665815,"S01008630"
"2126",4.31143673688095,"S01008631"
"2127",20.6604466723929,"S01008632"
"2128",4.3817975330424,"S01008633"
"2129",2.51940284641671,"S01008634"
"2130",3.15050946998046,"S01008635"
"2131",2.85879201540481,"S01008636"
"2132",2.64551347365144,"S01008637"
"2133",7.60196022435379,"S01008638"
"2134",7.19305537396545,"S01008639"
"2135",2.19503920269934,"S01008640"
"2136",1.481475341759,"S01008641"
"2137",2.76687752540626,"S01008642"
"2138",3.30000558030064,"S01008643"
"2139",7.8781911401364,"S01008644"
"2140",3.43103861941406,"S01008645"
"2141",4.45702878292112,"S01008646"
"2142",4.78953958300268,"S01008647"
"2143",12.3335995502186,"S01008648"
"2144",10.7337852041895,"S01008649"
"2145",12.4376784599689,"S01008650"
"2146",13.2490906089143,"S01008651"
"2147",30.0179768554727,"S01008652"
"2148",21.2895321575565,"S01008653"
"2149",17.5578201036455,"S01008654"
"2150",13.2262735116189,"S01008655"
"2151",26.6169403934828,"S01008656"
"2152",17.68060444343,"S01008657"
"2153",15.4558596319915,"S01008658"
"2154",20.4870315438286,"S01008659"
"2155",11.0139331157652,"S01008660"
"2156",15.4302661792949,"S01008661"
"2157",16.7645034883325,"S01008662"
"2158",18.9981822577965,"S01008663"
"2159",13.2716153958482,"S01008664"
"2160",12.0756259406397,"S01008665"
"2161",3.58835222100231,"S01008666"
"2162",10.369197418863,"S01008667"
"2163",6.21500736383293,"S01008668"
"2164",4.25875321000078,"S01008669"
"2165",7.1267620140408,"S01008670"
"2166",6.51827819184445,"S01008671"
"2167",5.14682680762125,"S01008672"
"2168",13.716904131588,"S01008673"
"2169",13.9430912381352,"S01008674"
"2170",22.036641777882,"S01008675"
"2171",17.88523101593,"S01008676"
"2172",18.3158575880151,"S01008677"
"2173",15.2521563967234,"S01008678"
"2174",38.7516881411578,"S01008679"
"2175",13.8028051155041,"S01008680"
"2176",20.3105608060952,"S01008681"
"2177",15.8331516807789,"S01008682"
"2178",21.72936504282,"S01008683"
"2179",31.7110607448748,"S01008684"
"2180",21.8716590013705,"S01008685"
"2181",24.8766291085146,"S01008686"
"2182",14.5128955469345,"S01008687"
"2183",17.6916089994435,"S01008688"
"2184",11.502256235699,"S01008689"
"2185",5.97803202281502,"S01008690"
"2186",17.8169985428095,"S01008691"
"2187",15.1686292141537,"S01008692"
"2188",8.7829231184139,"S01008693"
"2189",9.10928798075673,"S01008694"
"2190",8.74928169153536,"S01008695"
"2191",4.20671152754331,"S01008696"
"2192",5.21273945748172,"S01008697"
"2193",5.17752020214697,"S01008698"
"2194",24.2132566694978,"S01008699"
"2195",7.34696663442932,"S01008700"
"2196",37.0802374609985,"S01008701"
"2197",25.97809368061,"S01008702"
"2198",52.518876537861,"S01008703"
"2199",33.9114041427668,"S01008704"
"2200",38.6618272414302,"S01008705"
"2201",51.7786649129089,"S01008706"
"2202",66.1557752800279,"S01008707"
"2203",66.5877680544095,"S01008708"
"2204",44.4252579868431,"S01008709"
"2205",54.6404460456754,"S01008710"
"2206",46.4517936579144,"S01008711"
"2207",71.7979409403196,"S01008712"
"2208",60.8353050411763,"S01008713"
"2209",30.9215353922219,"S01008714"
"2210",37.4921021089372,"S01008715"
"2211",38.1121788452192,"S01008716"
"2212",13.0648104879105,"S01008717"
"2213",12.061457983598,"S01008718"
"2214",15.0698416954653,"S01008719"
"2215",19.875461057095,"S01008720"
"2216",7.13759334580419,"S01008721"
"2217",12.1940084643532,"S01008722"
"2218",8.08406454428847,"S01008723"
"2219",7.00223136748204,"S01008724"
"2220",9.17442895774105,"S01008725"
"2221",2.43291857324364,"S01008726"
"2222",5.47603482106835,"S01008727"
"2223",20.5121624711054,"S01008728"
"2224",6.34842401408723,"S01008729"
"2225",15.9897922419677,"S01008730"
"2226",20.8333627019361,"S01008731"
"2227",26.1054826845788,"S01008732"
"2228",16.3263602849319,"S01008733"
"2229",11.036662535798,"S01008734"
"2230",4.2744908350197,"S01008735"
"2231",11.2585287802995,"S01008736"
"2232",4.3677412536252,"S01008737"
"2233",3.45908245207047,"S01008738"
"2234",11.486180309004,"S01008739"
"2235",5.77322735615492,"S01008740"
"2236",4.93267724643867,"S01008741"
"2237",13.3216081693453,"S01008742"
"2238",29.9822260522386,"S01008743"
"2239",16.9076535361866,"S01008744"
"2240",5.32922299678272,"S01008745"
"2241",32.2853215451838,"S01008746"
"2242",3.62776546760782,"S01008747"
"2243",4.00168184204847,"S01008748"
"2244",9.69500577628273,"S01008749"
"2245",4.27274116783239,"S01008750"
"2246",18.4702352801542,"S01008751"
"2247",57.8477618641172,"S01008752"
"2248",35.139369775706,"S01008753"
"2249",20.795800487603,"S01008754"
"2250",27.1230558993228,"S01008755"
"2251",41.1046457757905,"S01008756"
"2252",70.1301174971054,"S01008757"
"2253",45.5612047909567,"S01008758"
"2254",46.853902763759,"S01008759"
"2255",58.7957214799293,"S01008760"
"2256",13.8790463396679,"S01008761"
"2257",8.37576863657678,"S01008762"
"2258",5.21722875205918,"S01008763"
"2259",11.0228766120604,"S01008764"
"2260",11.0150828772853,"S01008765"
"2261",9.88421195031607,"S01008766"
"2262",15.2391727401514,"S01008767"
"2263",25.1871478917844,"S01008768"
"2264",11.6786049971142,"S01008769"
"2265",7.83984610694972,"S01008770"
"2266",14.9587946599012,"S01008771"
"2267",10.1577493850972,"S01008772"
"2268",21.8697982219885,"S01008773"
"2269",29.9806465822129,"S01008774"
"2270",14.1840527037071,"S01008775"
"2271",35.6607837480304,"S01008776"
"2272",45.4238625520907,"S01008777"
"2273",18.0966103107213,"S01008778"
"2274",5.39942451104542,"S01008779"
"2275",16.8493139255706,"S01008780"
"2276",27.0526453407173,"S01008781"
"2277",19.9486985844127,"S01008782"
"2278",6.70318901199533,"S01008783"
"2279",20.8057013952871,"S01008784"
"2280",37.0902734389055,"S01008785"
"2281",21.5725232873063,"S01008786"
"2282",83.7038094448654,"S01008787"
"2283",13.7075215362882,"S01008788"
"2284",34.6109826704204,"S01008789"
"2285",27.8758175334387,"S01008790"
"2286",12.5314185497163,"S01008791"
"2287",20.5850295732557,"S01008792"
"2288",29.7794114559717,"S01008793"
"2289",24.7145518658239,"S01008794"
"2290",10.7843098919443,"S01008795"
"2291",21.9974221381278,"S01008796"
"2292",12.6076958032234,"S01008797"
"2293",16.0299845834486,"S01008798"
"2294",21.121802168676,"S01008799"
"2295",11.8021489915071,"S01008800"
"2296",13.5419637563973,"S01008801"
"2297",16.8991071793077,"S01008802"
"2298",26.2194980363138,"S01008803"
"2299",21.8074026280522,"S01008804"
"2300",7.2528527646175,"S01008805"
"2301",10.4547217874222,"S01008806"
"2302",14.4947727869994,"S01008807"
"2303",14.7494065556181,"S01008808"
"2304",6.65255878489108,"S01008809"
"2305",2.92397729606636,"S01008810"
"2306",4.06220668155374,"S01008811"
"2307",4.76489433661597,"S01008812"
"2308",24.5149874694642,"S01008813"
"2309",11.3460338019973,"S01008814"
"2310",18.9883465582252,"S01008815"
"2311",19.3809668634634,"S01008816"
"2312",22.180381501974,"S01008817"
"2313",6.6293556303787,"S01008818"
"2314",7.1833359199266,"S01008819"
"2315",28.3535409033506,"S01008820"
"2316",5.44679330108957,"S01008821"
"2317",2.9049107129951,"S01008822"
"2318",5.28293346615073,"S01008823"
"2319",4.14297202380254,"S01008824"
"2320",2.52146354907462,"S01008825"
"2321",14.298615183469,"S01008826"
"2322",2.67567958116616,"S01008827"
"2323",6.38874098207951,"S01008828"
"2324",6.30215812014543,"S01008829"
"2325",3.97232098317764,"S01008830"
"2326",4.03854224568105,"S01008831"
"2327",4.56782384804022,"S01008832"
"2328",3.98830226852068,"S01008833"
"2329",2.68446205837324,"S01008834"
"2330",6.15123810895688,"S01008835"
"2331",20.941552865209,"S01008836"
"2332",10.4436685906536,"S01008837"
"2333",7.85159946883351,"S01008838"
"2334",7.16982923735899,"S01008839"
"2335",4.16550845217143,"S01008840"
"2336",4.96558947641889,"S01008841"
"2337",3.99278831338636,"S01008842"
"2338",8.13497091013487,"S01008843"
"2339",7.21311769606168,"S01008844"
"2340",4.54658421704325,"S01008845"
"2341",10.0391529335931,"S01008846"
"2342",3.69187180872874,"S01008847"
"2343",8.00987192418276,"S01008848"
"2344",3.68128720720716,"S01008849"
"2345",2.31327096282268,"S01008850"
"2346",12.8861083516684,"S01008851"
"2347",3.21591805823958,"S01008852"
"2348",3.53597351891556,"S01008853"
"2349",2.13638999609786,"S01008854"
"2350",2.51161797270764,"S01008855"
"2351",3.05324746592014,"S01008856"
"2352",3.74201989116834,"S01008857"
"2353",4.08399067596094,"S01008858"
"2354",5.68018217430536,"S01008859"
"2355",8.41648327358041,"S01008860"
"2356",0.98164489892465,"S01008861"
"2357",6.25410290890857,"S01008862"
"2358",4.21446679651472,"S01008863"
"2359",3.62643505311046,"S01008864"
"2360",2.70260178834085,"S01008865"
"2361",2.53649229989978,"S01008866"
"2362",1.44798558945141,"S01008867"
"2363",11.547213456829,"S01008868"
"2364",5.12230048735624,"S01008869"
"2365",4.30385855159263,"S01008870"
"2366",2.89167985900529,"S01008871"
"2367",5.345593370837,"S01008872"
"2368",2.50888329902331,"S01008873"
"2369",5.98524147729846,"S01008874"
"2370",8.22972431657409,"S01008875"
"2371",3.69662442435733,"S01008876"
"2372",2.45971087387997,"S01008877"
"2373",15.6783860509136,"S01008878"
"2374",8.67566293307916,"S01008879"
"2375",7.69509507419462,"S01008880"
"2376",2.39183954523165,"S01008881"
"2377",2.39866634831783,"S01008882"
"2378",2.4163177289819,"S01008883"
"2379",2.98373213104412,"S01008884"
"2380",2.31158187920516,"S01008885"
"2381",2.87197709729556,"S01008886"
"2382",4.17489172238942,"S01008887"
"2383",4.29895802775766,"S01008888"
"2384",3.69510102495102,"S01008889"
"2385",8.8829669733976,"S01008890"
"2386",4.60917476305718,"S01008891"
"2387",7.10480933321301,"S01008892"
"2388",2.43571193307296,"S01008893"
"2389",1.42638160865798,"S01008894"
"2390",2.30630031822014,"S01008895"
"2391",1.35733279315576,"S01008896"
"2392",2.28178239138443,"S01008897"
"2393",2.72750157169364,"S01008898"
"2394",37.6489698990075,"S01008899"
"2395",23.4483303234122,"S01008900"
"2396",21.2556313216957,"S01008901"
"2397",31.3140660726815,"S01008902"
"2398",22.6850040155442,"S01008903"
"2399",29.848114999195,"S01008904"
"2400",39.2942106070347,"S01008905"
